source,superstep,worker,start_time,end_time,duration,active_vertices
141628,5,4,0.820736,1.029631,0.208895,10496
141628,5,5,0.815452,1.043462,0.228009,10491
141628,5,6,0.814432,1.040306,0.225874,10490
141628,5,7,0.805140,1.021664,0.216524,10495
141628,5,8,0.818467,1.035234,0.216766,10500
141628,5,9,0.830269,1.037478,0.207209,10501
141628,5,10,0.825067,1.032313,0.207246,10495
141628,5,11,0.834456,1.034177,0.199720,10501
141628,5,12,0.829030,1.034410,0.205380,10495
141628,5,13,0.829492,1.045082,0.215591,10491
141628,5,14,0.821205,1.035442,0.214237,10496
141628,5,15,0.810454,1.015962,0.205508,10496
141628,6,0,1.048355,1.271641,0.223285,10476
141628,6,1,1.126793,1.328725,0.201932,10478
141628,6,2,1.141364,1.364408,0.223044,10482
141628,6,3,1.133142,1.358126,0.224984,10482
141628,6,4,1.168050,1.366336,0.198286,10483
141628,6,5,1.162766,1.369405,0.206640,10484
141628,6,6,1.161653,1.376502,0.214848,10476
141628,6,7,1.152393,1.357217,0.204823,10486
141628,6,8,1.165554,1.376351,0.210797,10482
141628,6,9,1.177272,1.374968,0.197696,10476
141628,6,10,1.172219,1.353487,0.181269,10483
141628,6,11,1.181487,1.369083,0.187596,10478
141628,6,12,1.176102,1.365114,0.189012,10487
141628,6,13,1.176566,1.370010,0.193444,10474
141628,6,14,1.168219,1.369462,0.201243,10481
141628,6,15,1.157476,1.353822,0.196346,10487
141628,7,0,1.376225,1.588398,0.212173,10464
141628,7,1,1.454639,1.645182,0.190543,10475
141628,7,2,1.469228,1.677501,0.208273,10463
141628,7,3,1.460967,1.667304,0.206337,10469
141628,7,4,1.495919,1.684512,0.188594,10483
141628,7,5,1.490640,1.694564,0.203923,10468
141628,7,6,1.489732,1.698233,0.208500,10473
141628,7,7,1.480374,1.679464,0.199090,10463
141628,7,8,1.493612,1.684560,0.190949,10469
141628,7,9,1.505431,1.688286,0.182856,10466
141628,7,10,1.500386,1.668913,0.168527,10468
141628,7,11,1.509744,1.689593,0.179849,10450
141628,7,12,1.504225,1.684542,0.180317,10469
141628,7,13,1.504720,1.673094,0.168373,10467
141628,7,14,1.496571,1.684053,0.187482,10468
141628,7,15,1.485739,1.671440,0.185701,10459
141628,8,0,1.689007,1.881249,0.192242,10444
141628,8,1,1.767393,1.942735,0.175342,10432
141628,8,2,1.781973,1.968388,0.186415,10453
141628,8,3,1.773769,1.956918,0.183148,10447
141628,8,4,1.808663,1.984348,0.175686,10453
141628,8,5,1.803259,1.984425,0.181166,10449
141628,8,6,1.802359,1.988666,0.186307,10454
141628,8,7,1.792960,1.977867,0.184907,10437
141628,8,8,1.806323,1.991751,0.185427,10448
141628,8,9,1.818056,1.990017,0.171961,10457
141628,8,10,1.812996,1.989969,0.176973,10444
141628,8,11,1.822352,1.988967,0.166615,10459
141628,8,12,1.816965,1.985409,0.168444,10452
141628,8,13,1.817313,1.975609,0.158296,10446
141628,8,14,1.809210,1.985543,0.176333,10454
141628,8,15,1.798361,1.973720,0.175360,10437
141628,9,0,1.975725,2.157731,0.182005,10423
141628,9,1,2.054204,2.199611,0.145406,10435
141628,9,2,2.068726,2.232116,0.163389,10434
141628,9,3,2.060451,2.218461,0.158010,10429
141628,9,4,2.095406,2.246483,0.151078,10424
141628,9,5,2.090127,2.229535,0.139408,10438
141628,9,6,2.089056,2.254648,0.165592,10433
141628,9,7,2.079754,2.230741,0.150987,10433
141628,9,8,2.092967,2.255897,0.162930,10421
141628,9,9,2.104706,2.245802,0.141097,10426
141628,9,10,2.099594,2.254361,0.154767,10428
141628,9,11,2.108889,2.242864,0.133976,10418
141628,9,12,2.103617,2.249029,0.145412,10426
141628,9,13,2.103944,2.247887,0.143943,10426
141628,9,14,2.095824,2.248418,0.152594,10427
141628,9,15,2.084972,2.233736,0.148764,10422
141628,10,0,2.238749,2.369528,0.130779,10364
141628,10,1,2.317098,2.427663,0.110565,10364
141628,10,2,2.331749,2.453950,0.122201,10378
141628,10,3,2.323481,2.443471,0.119989,10366
141628,10,4,2.358340,2.483063,0.124724,10371
141628,10,5,2.352953,2.467621,0.114669,10371
141628,10,6,2.351986,2.473083,0.121097,10360
141628,10,7,2.342612,2.455480,0.112868,10372
141628,10,8,2.356025,2.488435,0.132411,10367
141628,10,9,2.367747,2.483858,0.116112,10368
141628,10,10,2.362740,2.482219,0.119480,10342
141628,10,11,2.372029,2.481095,0.109066,10392
141628,10,12,2.366684,2.490421,0.123737,10378
141628,10,13,2.367053,2.476894,0.109842,10356
141628,10,14,2.358755,2.485104,0.126349,10375
141628,10,15,2.347908,2.466766,0.118858,10357
141628,11,0,2.449545,2.546152,0.096607,10295
141628,11,1,2.528016,2.620764,0.092748,10278
141628,11,2,2.542511,2.636258,0.093747,10279
141628,11,3,2.534314,2.624407,0.090093,10295
141628,11,4,2.569087,2.661588,0.092500,10295
141628,11,5,2.563765,2.649038,0.085273,10277
141628,11,6,2.562794,2.651905,0.089111,10289
141628,11,7,2.553377,2.638983,0.085606,10265
141628,11,8,2.566788,2.664968,0.098179,10304
141628,11,9,2.578527,2.666664,0.088137,10307
141628,11,10,2.573464,2.667790,0.094326,10266
141628,11,11,2.582810,2.673055,0.090245,10284
141628,11,12,2.577400,2.661754,0.084354,10325
141628,11,13,2.577757,2.660550,0.082793,10259
141628,11,14,2.569614,2.661554,0.091940,10309
141628,11,15,2.558786,2.643010,0.084224,10272
141628,12,0,2.614934,2.682432,0.067498,10085
141628,12,1,2.693439,2.751410,0.057971,10121
141628,12,2,2.707990,2.773929,0.065939,10091
141628,12,3,2.699783,2.761545,0.061762,10075
141628,12,4,2.734793,2.798265,0.063472,10132
141628,12,5,2.729388,2.787519,0.058131,10114
141628,12,6,2.728511,2.795859,0.067348,10110
141628,12,7,2.718967,2.780438,0.061471,10125
141628,12,8,2.732416,2.799912,0.067497,10137
141628,12,9,2.744146,2.800951,0.056805,10122
141628,12,10,2.739097,2.795691,0.056594,10060
141628,12,11,2.748367,2.800497,0.052131,10101
141628,12,12,2.743090,2.801769,0.058679,10113
141628,12,13,2.743453,2.800204,0.056751,10109
141628,12,14,2.735338,2.802479,0.067141,10091
141628,12,15,2.724338,2.779480,0.055142,10085
141628,13,0,2.739050,2.779849,0.040798,9871
141628,13,1,2.817463,2.856601,0.039138,9905
141628,13,2,2.832040,2.875168,0.043128,9913
141628,13,3,2.823819,2.863096,0.039276,9852
141628,13,4,2.858670,2.901418,0.042748,9874
141628,13,5,2.853358,2.888827,0.035469,9885
141628,13,6,2.852389,2.896014,0.043625,9902
141628,13,7,2.843036,2.879469,0.036434,9848
141628,13,8,2.856377,2.900006,0.043629,9932
141628,13,9,2.868129,2.904621,0.036492,9908
141628,13,10,2.863050,2.900688,0.037638,9870
141628,13,11,2.872394,2.907796,0.035402,9880
141628,13,12,2.867061,2.903488,0.036427,9905
141628,13,13,2.867343,2.903915,0.036572,9884
141628,13,14,2.859207,2.898924,0.039717,9898
141628,13,15,2.848376,2.887395,0.039019,9868
141628,14,0,2.818106,2.843500,0.025394,9332
141628,14,1,2.896614,2.922918,0.026304,9354
141628,14,2,2.911125,2.931699,0.020574,9365
141628,14,3,2.902868,2.923727,0.020859,9344
141628,14,4,2.937695,2.963303,0.025608,9263
141628,14,5,2.932352,2.954545,0.022193,9384
141628,14,6,2.931427,2.955435,0.024008,9373
141628,14,7,2.922172,2.944990,0.022818,9275
141628,14,8,2.935407,2.960551,0.025145,9319
141628,14,9,2.947185,2.970831,0.023646,9356
141628,14,10,2.942127,2.962500,0.020372,9333
141628,14,11,2.951448,2.972482,0.021034,9330
141628,14,12,2.946063,2.966489,0.020426,9348
141628,14,13,2.946427,2.973804,0.027377,9316
141628,14,14,2.938283,2.960703,0.022419,9377
141628,14,15,2.927438,2.954255,0.026817,9314
141628,15,0,2.871842,2.886966,0.015124,8601
141628,15,1,2.950292,2.963793,0.013501,8627
141628,15,2,2.964808,2.978831,0.014023,8637
141628,15,3,2.956553,2.970545,0.013993,8669
141628,15,4,2.991448,3.005312,0.013864,8593
141628,15,5,2.986093,2.997503,0.011410,8600
141628,15,6,2.985173,2.999468,0.014295,8621
141628,15,7,2.975770,2.992676,0.016906,8616
141628,15,8,2.989103,3.001110,0.012007,8631
141628,15,9,3.000939,3.013556,0.012618,8655
141628,15,10,2.995789,3.007326,0.011537,8580
141628,15,11,3.005111,3.018103,0.012992,8631
141628,15,12,2.999741,3.013785,0.014044,8632
141628,15,13,3.000191,3.011901,0.011710,8598
141628,15,14,2.992084,3.005116,0.013032,8693
141628,15,15,2.981178,2.994143,0.012965,8634
141628,16,0,2.908979,2.916298,0.007319,7316
141628,16,1,2.987419,2.995405,0.007986,7378
141628,16,2,3.002005,3.009592,0.007587,7450
141628,16,3,2.993777,3.000232,0.006455,7472
141628,16,4,3.028683,3.035900,0.007218,7363
141628,16,5,3.023289,3.030885,0.007595,7347
141628,16,6,3.022369,3.031161,0.008792,7393
141628,16,7,3.012961,3.019503,0.006542,7243
141628,16,8,3.026354,3.032222,0.005868,7457
141628,16,9,3.038167,3.044508,0.006340,7433
141628,16,10,3.033055,3.039654,0.006599,7233
141628,16,11,3.042379,3.048988,0.006608,7394
141628,16,12,3.037019,3.043779,0.006760,7414
141628,16,13,3.037330,3.043374,0.006044,7323
141628,16,14,3.029202,3.036921,0.007718,7522
141628,16,15,3.018326,3.026859,0.008534,7433
141628,17,0,2.933583,2.937745,0.004161,5776
141628,17,1,3.012065,3.015176,0.003112,5843
141628,17,2,3.026584,3.030855,0.004272,5888
141628,17,3,3.018360,3.022291,0.003931,5809
141628,17,4,3.053268,3.056016,0.002748,5803
141628,17,5,3.047956,3.051294,0.003338,5749
141628,17,6,3.046959,3.050223,0.003263,5877
141628,17,7,3.037643,3.041071,0.003428,5723
141628,17,8,3.050924,3.054263,0.003339,5935
141628,17,9,3.062726,3.065767,0.003040,5912
141628,17,10,3.057536,3.060518,0.002981,5738
141628,17,11,3.066908,3.069083,0.002175,5745
141628,17,12,3.061522,3.063969,0.002447,5828
141628,17,13,3.061944,3.064875,0.002931,5865
141628,17,14,3.053680,3.057339,0.003659,5940
141628,17,15,3.042818,3.045933,0.003116,5767
141628,18,0,2.949789,2.951396,0.001607,3905
141628,18,1,3.028343,3.029821,0.001478,3895
141628,18,2,3.042789,3.044095,0.001306,3864
141628,18,3,3.034615,3.035866,0.001251,3906
141628,18,4,3.069561,3.070854,0.001293,3914
141628,18,5,3.064298,3.065489,0.001191,3885
141628,18,6,3.063216,3.064455,0.001239,3896
141628,18,7,3.053863,3.055287,0.001423,3847
141628,18,8,3.067043,3.068725,0.001681,3931
141628,18,9,3.078890,3.080318,0.001428,3964
141628,18,10,3.073715,3.074950,0.001235,3902
141628,18,11,3.083104,3.084156,0.001052,3899
141628,18,12,3.077800,3.079321,0.001521,3960
141628,18,13,3.078153,3.079506,0.001353,3909
141628,18,14,3.069885,3.071496,0.001611,3952
141628,18,15,3.059095,3.060375,0.001280,3891
141628,19,0,2.961551,2.962276,0.000726,2187
141628,19,1,3.040112,3.040629,0.000518,2158
141628,19,2,3.054567,3.055194,0.000627,2185
141628,19,3,3.046379,3.046750,0.000371,2170
141628,19,4,3.081238,3.081820,0.000582,2114
141628,19,5,3.075935,3.076428,0.000493,2047
141628,19,6,3.074948,3.075591,0.000642,2077
141628,19,7,3.065554,3.066618,0.001065,2139
141628,19,8,3.078815,3.079646,0.000832,2197
141628,19,9,3.090652,3.091012,0.000360,2207
141628,19,10,3.085505,3.086125,0.000620,2071
141628,19,11,3.094837,3.095401,0.000564,2109
141628,19,12,3.089414,3.089986,0.000572,2105
141628,19,13,3.089795,3.090417,0.000622,2125
141628,19,14,3.081679,3.082398,0.000720,2153
141628,19,15,3.070820,3.071261,0.000441,2141
141628,20,0,2.972755,2.973037,0.000281,1051
141628,20,1,3.051312,3.051574,0.000262,1035
141628,20,2,3.065782,3.066023,0.000241,1017
141628,20,3,3.057588,3.058385,0.000797,1025
141628,20,4,3.092458,3.092717,0.000259,1042
141628,20,5,3.087169,3.087492,0.000323,1025
141628,20,6,3.086166,3.086468,0.000302,1024
141628,20,7,3.076778,3.076978,0.000200,934
141628,20,8,3.090165,3.090344,0.000180,1036
141628,20,9,3.101950,3.102143,0.000192,1034
141628,20,10,3.096762,3.096954,0.000192,1054
141628,20,11,3.106118,3.106310,0.000192,999
141628,20,12,3.100728,3.100930,0.000202,999
141628,20,13,3.101154,3.101456,0.000303,1012
141628,20,14,3.092932,3.093302,0.000370,1030
141628,20,15,3.082081,3.082252,0.000171,1075
141628,21,0,2.983290,2.983482,0.000192,428
141628,21,1,3.061677,3.061799,0.000122,414
141628,21,2,3.076253,3.076392,0.000139,397
141628,21,3,3.068009,3.068116,0.000107,429
141628,21,4,3.102960,3.103179,0.000219,414
141628,21,5,3.097676,3.097852,0.000176,401
141628,21,6,3.096622,3.096951,0.000329,402
141628,21,7,3.087369,3.087518,0.000149,402
141628,21,8,3.100588,3.100770,0.000181,435
141628,21,9,3.112370,3.112497,0.000128,421
141628,21,10,3.107177,3.107268,0.000091,401
141628,21,11,3.116526,3.116728,0.000202,413
141628,21,12,3.111212,3.111428,0.000217,436
141628,21,13,3.111580,3.111700,0.000120,404
141628,21,14,3.103297,3.103407,0.000110,392
141628,21,15,3.092485,3.092576,0.000092,469
141628,22,0,2.993538,2.993668,0.000130,127
141628,22,1,3.072069,3.072135,0.000066,142
141628,22,2,3.086552,3.086631,0.000079,130
141628,22,3,3.078334,3.078421,0.000087,136
141628,22,4,3.113424,3.113493,0.000070,128
141628,22,5,3.108277,3.108379,0.000102,118
141628,22,6,3.106934,3.107079,0.000145,130
141628,22,7,3.097671,3.097776,0.000106,136
141628,22,8,3.110681,3.110797,0.000115,139
141628,22,9,3.122513,3.122569,0.000056,136
141628,22,10,3.117429,3.117526,0.000097,129
141628,22,11,3.126778,3.126835,0.000057,127
141628,22,12,3.121360,3.121421,0.000061,140
141628,22,13,3.121886,3.121984,0.000099,126
141628,22,14,3.113619,3.113712,0.000092,150
141628,22,15,3.102705,3.102775,0.000070,145
141628,23,0,3.004253,3.004369,0.000115,27
141628,23,1,3.082752,3.082814,0.000062,31
141628,23,2,3.097230,3.097339,0.000109,35
141628,23,3,3.089021,3.089077,0.000057,27
141628,23,4,3.123950,3.124012,0.000062,29
141628,23,5,3.118644,3.118701,0.000057,26
141628,23,6,3.117671,3.117729,0.000058,35
141628,23,7,3.108201,3.108257,0.000056,36
141628,23,8,3.121563,3.121619,0.000056,33
141628,23,9,3.133433,3.133487,0.000053,37
141628,23,10,3.128381,3.128458,0.000076,25
141628,23,11,3.137708,3.137763,0.000055,35
141628,23,12,3.132149,3.132206,0.000057,30
141628,23,13,3.132545,3.132600,0.000055,28
141628,23,14,3.124357,3.124416,0.000060,38
141628,23,15,3.113587,3.113642,0.000055,46
141628,24,0,3.015060,3.015182,0.000122,6
141628,24,1,3.093597,3.093665,0.000068,6
141628,24,2,3.108261,3.108337,0.000076,1
141628,24,3,3.099783,3.099837,0.000054,3
141628,24,4,3.134665,3.134728,0.000063,2
141628,24,5,3.129322,3.129376,0.000055,4
141628,24,6,3.128214,3.128279,0.000065,0
141628,24,7,3.118945,3.119001,0.000057,3
141628,24,8,3.132160,3.132230,0.000071,2
141628,24,9,3.144049,3.144102,0.000052,7
141628,24,10,3.139301,3.139394,0.000093,5
141628,24,11,3.148188,3.148252,0.000064,4
141628,24,12,3.142798,3.142854,0.000056,3
141628,24,13,3.143254,3.143344,0.000090,5
141628,24,14,3.134945,3.134996,0.000051,5
141628,24,15,3.124081,3.124135,0.000054,6
141628,25,0,3.025651,3.025766,0.000115,1
141628,25,1,3.104144,3.104204,0.000060,2
141628,25,2,3.118666,3.118729,0.000063,1
141628,25,3,3.110406,3.110461,0.000055,1
141628,25,4,3.145344,3.145406,0.000062,0
141628,25,5,3.139958,3.140014,0.000056,1
141628,25,6,3.139009,3.139062,0.000053,0
141628,25,7,3.129585,3.129640,0.000055,0
141628,25,8,3.142950,3.143006,0.000056,1
141628,25,9,3.154822,3.154873,0.000052,0
141628,25,10,3.149742,3.149841,0.000099,0
141628,25,11,3.158977,3.159026,0.000049,0
141628,25,12,3.153633,3.153689,0.000057,0
141628,25,13,3.154047,3.154108,0.000061,1
141628,25,14,3.145845,3.145895,0.000051,1
141628,25,15,3.135011,3.135065,0.000054,0
141628,26,0,0.000000,0.000000,0.000000,0
141628,26,1,0.000000,0.000000,0.000000,0
141628,26,2,0.000000,0.000000,0.000000,0
141628,26,3,0.000000,0.000000,0.000000,0
141628,26,4,0.000000,0.000000,0.000000,0
141628,26,5,0.000000,0.000000,0.000000,0
141628,26,6,0.000000,0.000000,0.000000,0
141628,26,7,0.000000,0.000000,0.000000,0
141628,26,8,0.000000,0.000000,0.000000,0
141628,26,9,0.000000,0.000000,0.000000,0
141628,26,10,0.000000,0.000000,0.000000,0
141628,26,11,0.000000,0.000000,0.000000,0
141628,26,12,0.000000,0.000000,0.000000,0
141628,26,13,0.000000,0.000000,0.000000,0
141628,26,14,0.000000,0.000000,0.000000,0
141628,26,15,0.000000,0.000000,0.000000,0
