source,superstep,worker,start_time,end_time,duration,active_vertices
9783,6,2,2.794448,3.204638,0.410190,10505
9783,6,3,2.794424,2.904735,0.110311,10508
9783,6,4,2.794243,2.867418,0.073175,10431
9783,6,5,2.794187,2.868983,0.074797,10456
9783,6,6,2.794227,2.844037,0.049810,10325
9783,6,7,2.794236,2.894376,0.100141,10470
9783,6,8,2.794351,2.948987,0.154636,10502
9783,6,9,2.794366,2.880944,0.086578,10502
9783,6,10,2.794341,2.892796,0.098455,10507
9783,6,11,2.794423,2.950490,0.156068,10503
9783,6,12,2.794281,2.951421,0.157140,10505
9783,6,13,2.794256,2.918508,0.124252,10499
9783,6,14,2.794339,3.431066,0.636728,10507
9783,6,15,2.794367,3.427598,0.633231,10507
9783,7,0,3.467735,3.594343,0.126609,10488
9783,7,1,3.631514,3.722505,0.090991,10473
9783,7,2,3.631566,3.996492,0.364926,10501
9783,7,3,3.631454,3.736589,0.105135,10496
9783,7,4,3.631448,3.703374,0.071926,10405
9783,7,5,3.631394,3.706915,0.075522,10415
9783,7,6,3.631358,3.682302,0.050944,10259
9783,7,7,3.631414,3.721100,0.089686,10447
9783,7,8,3.631561,3.773016,0.141454,10497
9783,7,9,3.631511,3.718349,0.086837,10480
9783,7,10,3.631509,3.728597,0.097087,10490
9783,7,11,3.631465,3.777781,0.146316,10491
9783,7,12,3.631413,3.791467,0.160054,10501
9783,7,13,3.631450,3.755499,0.124049,10500
9783,7,14,3.631448,4.119298,0.487850,10508
9783,7,15,3.631457,4.179143,0.547687,10506
9783,8,0,4.192120,4.288295,0.096175,10462
9783,8,1,4.355913,4.428499,0.072587,10431
9783,8,2,4.355921,4.636581,0.280660,10485
9783,8,3,4.355893,4.435786,0.079892,10464
9783,8,4,4.355725,4.417708,0.061983,10157
9783,8,5,4.355673,4.415528,0.059855,10225
9783,8,6,4.355681,4.394567,0.038886,9899
9783,8,7,4.355736,4.429870,0.074134,10346
9783,8,8,4.355859,4.474427,0.118568,10477
9783,8,9,4.355923,4.418831,0.062908,10454
9783,8,10,4.355847,4.428806,0.072959,10472
9783,8,11,4.355965,4.478341,0.122377,10468
9783,8,12,4.355769,4.469645,0.113876,10485
9783,8,13,4.355853,4.442341,0.086488,10459
9783,8,14,4.355861,4.743877,0.388016,10500
9783,8,15,4.355880,4.799452,0.443572,10503
9783,9,0,4.788204,4.871326,0.083122,10431
9783,9,1,4.952006,5.016534,0.064528,10381
9783,9,2,4.952017,5.172338,0.220320,10477
9783,9,3,4.951902,5.019176,0.067274,10431
9783,9,4,4.951917,5.002301,0.050384,10050
9783,9,5,4.951856,5.000775,0.048920,10143
9783,9,6,4.951869,4.984555,0.032686,9772
9783,9,7,4.951821,5.015689,0.063867,10321
9783,9,8,4.951950,5.050543,0.098593,10448
9783,9,9,4.951892,5.006671,0.054778,10387
9783,9,10,4.951903,5.016309,0.064407,10428
9783,9,11,4.951919,5.052952,0.101032,10419
9783,9,12,4.951897,5.050920,0.099022,10481
9783,9,13,4.951900,5.029245,0.077346,10457
9783,9,14,4.951908,5.215490,0.263582,10506
9783,9,15,4.951881,5.287707,0.335826,10503
9783,10,0,5.243897,5.308148,0.064251,10388
9783,10,1,5.407766,5.455120,0.047354,10233
9783,10,2,5.407656,5.557470,0.149814,10436
9783,10,3,5.407738,5.458558,0.050820,10338
9783,10,4,5.407483,5.445142,0.037659,9641
9783,10,5,5.407495,5.444934,0.037439,9765
9783,10,6,5.407550,5.431885,0.024336,9347
9783,10,7,5.407554,5.463036,0.055482,10227
9783,10,8,5.407608,5.479635,0.072027,10389
9783,10,9,5.407678,5.447161,0.039483,10235
9783,10,10,5.407597,5.451307,0.043710,10346
9783,10,11,5.407702,5.481619,0.073916,10354
9783,10,12,5.407680,5.478506,0.070827,10433
9783,10,13,5.407637,5.462658,0.055021,10361
9783,10,14,5.407638,5.619550,0.211913,10493
9783,10,15,5.407526,5.653614,0.246088,10490
9783,11,0,5.624121,5.670566,0.046445,10282
9783,11,1,5.790453,5.840596,0.050143,10118
9783,11,2,5.788048,5.913301,0.125253,10415
9783,11,3,5.790415,5.875895,0.085480,10220
9783,11,4,5.787874,5.816369,0.028495,9405
9783,11,5,5.790404,5.823428,0.033024,9488
9783,11,6,5.787825,5.806979,0.019154,8987
9783,11,7,5.790400,5.832434,0.042034,10046
9783,11,8,5.787765,5.841509,0.053744,10295
9783,11,9,5.790486,5.821519,0.031033,10158
9783,11,10,5.787761,5.822174,0.034413,10281
9783,11,11,5.790423,5.847310,0.056886,10251
9783,11,12,5.787727,5.842127,0.054399,10404
9783,11,13,5.790521,5.838066,0.047545,10317
9783,11,14,5.787776,5.935688,0.147913,10489
9783,11,15,5.790466,5.963637,0.173171,10494
9783,12,0,5.886137,5.919644,0.033507,10017
9783,12,1,6.052448,6.101867,0.049418,9750
9783,12,2,6.049966,6.141059,0.091093,10327
9783,12,3,6.049915,6.092812,0.042896,9988
9783,12,4,6.049771,6.068833,0.019062,8769
9783,12,5,6.052331,6.074018,0.021687,9012
9783,12,6,6.049732,6.065004,0.015272,8286
9783,12,7,6.049728,6.082375,0.032647,9869
9783,12,8,6.049746,6.088235,0.038488,10125
9783,12,9,6.052405,6.072901,0.020496,9801
9783,12,10,6.049804,6.074921,0.025117,10053
9783,12,11,6.049728,6.089023,0.039295,10059
9783,12,12,6.049660,6.087885,0.038225,10263
9783,12,13,6.052481,6.079428,0.026947,10103
9783,12,14,6.049702,6.145066,0.095364,10458
9783,12,15,6.049717,6.155447,0.105730,10456
9783,13,0,6.064149,6.084720,0.020571,9652
9783,13,1,6.227976,6.264115,0.036139,9265
9783,13,2,6.230439,6.305484,0.075046,10163
9783,13,3,6.228025,6.243623,0.015598,9437
9783,13,4,6.227691,6.240377,0.012686,7927
9783,13,5,6.227697,6.241405,0.013708,8123
9783,13,6,6.230341,6.239425,0.009084,7446
9783,13,7,6.227765,6.248575,0.020809,9456
9783,13,8,6.227774,6.252959,0.025185,9816
9783,13,9,6.227679,6.239994,0.012315,9146
9783,13,10,6.230402,6.245360,0.014958,9584
9783,13,11,6.227809,6.253638,0.025829,9697
9783,13,12,6.227661,6.251660,0.023999,10010
9783,13,13,6.227669,6.245596,0.017926,9578
9783,13,14,6.230471,6.284827,0.054357,10400
9783,13,15,6.227644,6.291555,0.063911,10399
9783,14,0,6.171794,6.184842,0.013048,8722
9783,14,1,6.335648,6.346468,0.010820,8466
9783,14,2,6.335593,6.352795,0.017202,9835
9783,14,3,6.335545,6.343799,0.008254,8283
9783,14,4,6.335370,6.343415,0.008045,6845
9783,14,5,6.335343,6.344242,0.008898,7127
9783,14,6,6.335372,6.340291,0.004919,6134
9783,14,7,6.335300,6.348839,0.013538,8823
9783,14,8,6.335393,6.350348,0.014955,9250
9783,14,9,6.335491,6.343530,0.008040,8085
9783,14,10,6.335448,6.344886,0.009438,8787
9783,14,11,6.335508,6.349719,0.014210,8980
9783,14,12,6.335343,6.348057,0.012713,9363
9783,14,13,6.335397,6.344475,0.009078,8651
9783,14,14,6.335419,6.361959,0.026541,10179
9783,14,15,6.335399,6.373610,0.038211,10256
9783,15,0,6.235224,6.242102,0.006879,7614
9783,15,1,6.399003,6.404538,0.005534,7314
9783,15,2,6.399067,6.408878,0.009812,9098
9783,15,3,6.399039,6.403331,0.004292,6717
9783,15,4,6.398909,6.403630,0.004721,5491
9783,15,5,6.398876,6.405590,0.006714,6077
9783,15,6,6.398865,6.401776,0.002911,4561
9783,15,7,6.398946,6.407531,0.008586,7681
9783,15,8,6.399024,6.407827,0.008803,8250
9783,15,9,6.398973,6.403330,0.004357,6557
9783,15,10,6.399013,6.404035,0.005021,7233
9783,15,11,6.398978,6.406110,0.007133,7988
9783,15,12,6.399073,6.406922,0.007849,8241
9783,15,13,6.399081,6.404376,0.005295,7270
9783,15,14,6.399060,6.414033,0.014972,9616
9783,15,15,6.399096,6.414868,0.015772,9860
9783,16,0,6.268359,6.271749,0.003390,5593
9783,16,1,6.432151,6.434862,0.002711,5486
9783,16,2,6.432130,6.436002,0.003871,7730
9783,16,3,6.432138,6.434632,0.002495,4688
9783,16,4,6.432011,6.434434,0.002423,4182
9783,16,5,6.432036,6.435481,0.003444,5142
9783,16,6,6.432026,6.433603,0.001577,3072
9783,16,7,6.432022,6.436885,0.004863,6298
9783,16,8,6.432019,6.436060,0.004041,6904
9783,16,9,6.432000,6.433906,0.001906,4873
9783,16,10,6.432000,6.434063,0.002063,5450
9783,16,11,6.431951,6.435557,0.003605,6552
9783,16,12,6.432043,6.436187,0.004144,6586
9783,16,13,6.432174,6.435234,0.003060,5419
9783,16,14,6.432055,6.437695,0.005640,8584
9783,16,15,6.432069,6.439154,0.007086,9065
9783,17,0,6.288762,6.290237,0.001475,3783
9783,17,1,6.452618,6.454009,0.001391,3702
9783,17,2,6.452611,6.453821,0.001211,5824
9783,17,3,6.452534,6.453690,0.001156,2915
9783,17,4,6.452542,6.453651,0.001109,2501
9783,17,5,6.452532,6.453994,0.001462,3334
9783,17,6,6.452530,6.453370,0.000840,1773
9783,17,7,6.452534,6.455025,0.002491,4574
9783,17,8,6.452580,6.454565,0.001985,5057
9783,17,9,6.452567,6.453345,0.000779,2820
9783,17,10,6.452575,6.453569,0.000993,3380
9783,17,11,6.452513,6.454142,0.001629,4837
9783,17,12,6.452652,6.454171,0.001519,4369
9783,17,13,6.452629,6.453721,0.001092,3231
9783,17,14,6.452617,6.454682,0.002065,6263
9783,17,15,6.452535,6.455539,0.003004,7538
9783,18,0,6.302387,6.302970,0.000583,1904
9783,18,1,6.466208,6.466963,0.000755,2349
9783,18,2,6.466190,6.466727,0.000537,2926
9783,18,3,6.466164,6.466753,0.000589,1420
9783,18,4,6.466059,6.466862,0.000804,1412
9783,18,5,6.466035,6.466646,0.000611,1766
9783,18,6,6.466059,6.466429,0.000370,833
9783,18,7,6.466125,6.468537,0.002412,2863
9783,18,8,6.466247,6.466983,0.000735,3303
9783,18,9,6.466213,6.466681,0.000468,1486
9783,18,10,6.466147,6.466493,0.000346,1735
9783,18,11,6.466165,6.466713,0.000548,2814
9783,18,12,6.466059,6.466961,0.000902,2245
9783,18,13,6.466173,6.466679,0.000505,1559
9783,18,14,6.466118,6.466692,0.000574,3667
9783,18,15,6.466150,6.467112,0.000962,5047
9783,19,0,6.315297,6.315625,0.000328,805
9783,19,1,6.479047,6.479318,0.000271,1356
9783,19,2,6.479075,6.479305,0.000230,1387
9783,19,3,6.479141,6.479364,0.000223,732
9783,19,4,6.479188,6.479638,0.000450,1180
9783,19,5,6.479030,6.479224,0.000193,610
9783,19,6,6.479034,6.479234,0.000200,377
9783,19,7,6.478968,6.480633,0.001665,2457
9783,19,8,6.479068,6.479298,0.000230,1607
9783,19,9,6.478988,6.479226,0.000238,677
9783,19,10,6.479061,6.479182,0.000121,663
9783,19,11,6.478974,6.479131,0.000157,1141
9783,19,12,6.479058,6.479353,0.000295,997
9783,19,13,6.479048,6.479152,0.000104,601
9783,19,14,6.479058,6.479311,0.000254,1865
9783,19,15,6.479023,6.479417,0.000394,2645
9783,20,0,6.327332,6.327474,0.000141,282
9783,20,1,6.491035,6.491120,0.000085,423
9783,20,2,6.491061,6.491157,0.000097,496
9783,20,3,6.490994,6.491084,0.000090,193
9783,20,4,6.490845,6.491004,0.000159,561
9783,20,5,6.490896,6.490992,0.000096,130
9783,20,6,6.490907,6.490967,0.000060,121
9783,20,7,6.490953,6.491879,0.000926,1387
9783,20,8,6.491070,6.491146,0.000075,492
9783,20,9,6.491031,6.491121,0.000090,295
9783,20,10,6.490996,6.491057,0.000061,168
9783,20,11,6.491028,6.491141,0.000113,289
9783,20,12,6.490987,6.491151,0.000164,325
9783,20,13,6.491016,6.491075,0.000059,164
9783,20,14,6.490936,6.491137,0.000200,717
9783,20,15,6.490916,6.491053,0.000137,771
9783,21,0,6.337665,6.337780,0.000115,109
9783,21,1,6.501516,6.501566,0.000049,112
9783,21,2,6.501502,6.501575,0.000073,107
9783,21,3,6.501482,6.501544,0.000062,41
9783,21,4,6.501517,6.501634,0.000118,113
9783,21,5,6.501403,6.501527,0.000124,64
9783,21,6,6.501453,6.501510,0.000058,27
9783,21,7,6.501472,6.502080,0.000607,895
9783,21,8,6.501550,6.501615,0.000064,42
9783,21,9,6.501475,6.501539,0.000064,42
9783,21,10,6.501474,6.501556,0.000082,66
9783,21,11,6.501506,6.501562,0.000056,51
9783,21,12,6.501578,6.501635,0.000057,113
9783,21,13,6.501465,6.501521,0.000056,62
9783,21,14,6.501504,6.501612,0.000108,344
9783,21,15,6.501429,6.501512,0.000083,226
9783,22,0,6.348237,6.348362,0.000125,30
9783,22,1,6.512156,6.512204,0.000048,4
9783,22,2,6.512062,6.512129,0.000068,42
9783,22,3,6.512124,6.512173,0.000049,15
9783,22,4,6.511968,6.512023,0.000055,57
9783,22,5,6.511914,6.511973,0.000060,84
9783,22,6,6.511998,6.512046,0.000047,7
9783,22,7,6.511997,6.512218,0.000221,418
9783,22,8,6.512135,6.512195,0.000060,18
9783,22,9,6.512016,6.512065,0.000050,37
9783,22,10,6.511986,6.512038,0.000051,10
9783,22,11,6.512076,6.512159,0.000083,6
9783,22,12,6.511951,6.512005,0.000054,19
9783,22,13,6.511915,6.511970,0.000055,14
9783,22,14,6.512003,6.512110,0.000107,100
9783,22,15,6.511969,6.512046,0.000077,78
9783,23,0,6.358782,6.358886,0.000104,2
9783,23,1,6.522620,6.522667,0.000047,0
9783,23,2,6.522667,6.522733,0.000067,5
9783,23,3,6.522624,6.522672,0.000047,1
9783,23,4,6.522436,6.522487,0.000051,0
9783,23,5,6.522518,6.522570,0.000052,1
9783,23,6,6.522474,6.522523,0.000049,2
9783,23,7,6.522481,6.522557,0.000076,56
9783,23,8,6.522628,6.522682,0.000054,2
9783,23,9,6.522522,6.522570,0.000049,1
9783,23,10,6.522541,6.522592,0.000051,0
9783,23,11,6.522564,6.522646,0.000082,0
9783,23,12,6.522584,6.522640,0.000056,2
9783,23,13,6.522532,6.522586,0.000054,3
9783,23,14,6.522534,6.522623,0.000089,4
9783,23,15,6.522464,6.522540,0.000076,5
9783,24,0,6.370181,6.370302,0.000122,0
9783,24,1,6.533969,6.534017,0.000049,0
9783,24,2,6.534009,6.534076,0.000066,1
9783,24,3,6.533900,6.533949,0.000049,0
9783,24,4,6.533744,6.533793,0.000049,0
9783,24,5,6.533692,6.533753,0.000061,1
9783,24,6,6.533750,6.533797,0.000048,0
9783,24,7,6.534020,6.534174,0.000154,24
9783,24,8,6.533989,6.534043,0.000054,0
9783,24,9,6.533895,6.533945,0.000049,0
9783,24,10,6.533895,6.533946,0.000051,0
9783,24,11,6.533899,6.533982,0.000083,0
9783,24,12,6.533843,6.533896,0.000053,0
9783,24,13,6.533776,6.533829,0.000053,0
9783,24,14,6.533809,6.533911,0.000102,0
9783,24,15,6.533833,6.533910,0.000076,1
9783,25,0,0.000000,0.000000,0.000000,0
9783,25,1,0.000000,0.000000,0.000000,0
9783,25,2,0.000000,0.000000,0.000000,0
9783,25,3,0.000000,0.000000,0.000000,0
9783,25,4,0.000000,0.000000,0.000000,0
9783,25,5,0.000000,0.000000,0.000000,0
9783,25,6,0.000000,0.000000,0.000000,0
9783,25,7,0.000000,0.000000,0.000000,0
9783,25,8,0.000000,0.000000,0.000000,0
9783,25,9,0.000000,0.000000,0.000000,0
9783,25,10,0.000000,0.000000,0.000000,0
9783,25,11,0.000000,0.000000,0.000000,0
9783,25,12,0.000000,0.000000,0.000000,0
9783,25,13,0.000000,0.000000,0.000000,0
9783,25,14,0.000000,0.000000,0.000000,0
9783,25,15,0.000000,0.000000,0.000000,0
