source,superstep,worker,start_time,end_time,duration,active_vertices
131927,14,1,3.510480,3.566665,0.056185,9966
131927,14,2,3.510450,3.568670,0.058220,9937
131927,14,3,3.510456,3.562523,0.052066,9951
131927,14,4,3.510459,3.559644,0.049185,9952
131927,14,5,3.510481,3.558150,0.047669,9978
131927,14,6,3.510520,3.556338,0.045818,9971
131927,14,7,3.510456,3.564021,0.053565,9961
131927,14,8,3.510058,3.580328,0.070271,10000
131927,14,9,3.510011,3.575952,0.065941,9993
131927,14,10,3.509895,3.567661,0.057765,9912
131927,14,11,3.509926,3.565665,0.055740,9965
131927,14,12,3.510313,3.557565,0.047253,9965
131927,14,13,3.510321,3.557986,0.047665,9947
131927,14,14,3.510309,3.562360,0.052051,9966
131927,14,15,3.510270,3.560456,0.050185,9957
131927,15,0,3.466092,3.500631,0.034538,9639
131927,15,1,3.633573,3.666449,0.032876,9654
131927,15,2,3.633499,3.666511,0.033012,9637
131927,15,3,3.633577,3.666389,0.032812,9631
131927,15,4,3.633461,3.666259,0.032798,9629
131927,15,5,3.633481,3.661241,0.027759,9608
131927,15,6,3.633495,3.664115,0.030619,9629
131927,15,7,3.633467,3.667234,0.033766,9574
131927,15,8,3.633006,3.665162,0.032157,9649
131927,15,9,3.632991,3.670913,0.037922,9618
131927,15,10,3.632897,3.671521,0.038624,9596
131927,15,11,3.632979,3.667346,0.034366,9599
131927,15,12,3.633355,3.662088,0.028733,9645
131927,15,13,3.633310,3.664337,0.031027,9546
131927,15,14,3.633401,3.664320,0.030918,9631
131927,15,15,3.633327,3.666310,0.032984,9621
131927,16,0,3.542953,3.563844,0.020891,8857
131927,16,1,3.710429,3.730841,0.020412,8929
131927,16,2,3.710493,3.729031,0.018537,8920
131927,16,3,3.710502,3.729643,0.019141,8934
131927,16,4,3.710289,3.726961,0.016672,8875
131927,16,5,3.710357,3.726114,0.015757,8920
131927,16,6,3.710402,3.729618,0.019216,8904
131927,16,7,3.710330,3.728243,0.017913,8918
131927,16,8,3.709958,3.732645,0.022687,8867
131927,16,9,3.709887,3.734127,0.024240,8901
131927,16,10,3.709819,3.730987,0.021168,8896
131927,16,11,3.709837,3.728179,0.018341,8885
131927,16,12,3.710208,3.724798,0.014590,8959
131927,16,13,3.710158,3.726600,0.016442,8834
131927,16,14,3.710186,3.730282,0.020095,8927
131927,16,15,3.710130,3.727467,0.017337,8900
131927,17,0,3.593627,3.604157,0.010530,7860
131927,17,1,3.761116,3.773850,0.012734,7903
131927,17,2,3.761224,3.772752,0.011529,7930
131927,17,3,3.761105,3.770094,0.008989,7860
131927,17,4,3.761063,3.769112,0.008048,7823
131927,17,5,3.761230,3.770605,0.009375,7875
131927,17,6,3.761140,3.770879,0.009740,7866
131927,17,7,3.761096,3.769342,0.008246,7789
131927,17,8,3.760520,3.769934,0.009414,7902
131927,17,9,3.760675,3.771825,0.011150,7898
131927,17,10,3.760634,3.774167,0.013533,7791
131927,17,11,3.760749,3.770828,0.010079,7849
131927,17,12,3.761008,3.768678,0.007670,7885
131927,17,13,3.761012,3.769952,0.008940,7896
131927,17,14,3.761015,3.771287,0.010272,8001
131927,17,15,3.760998,3.770652,0.009654,7882
131927,18,0,3.626601,3.631874,0.005272,6247
131927,18,1,3.794044,3.798286,0.004243,6389
131927,18,2,3.794044,3.798663,0.004619,6383
131927,18,3,3.794046,3.798500,0.004454,6326
131927,18,4,3.794015,3.798215,0.004200,6321
131927,18,5,3.794080,3.799580,0.005499,6230
131927,18,6,3.794044,3.797893,0.003849,6354
131927,18,7,3.794107,3.798192,0.004085,6287
131927,18,8,3.794196,3.799521,0.005325,6275
131927,18,9,3.793679,3.803537,0.009858,6342
131927,18,10,3.794068,3.798156,0.004088,6266
131927,18,11,3.794096,3.798401,0.004305,6306
131927,18,12,3.793997,3.797570,0.003573,6302
131927,18,13,3.794015,3.797862,0.003846,6280
131927,18,14,3.794087,3.799529,0.005442,6403
131927,18,15,3.794096,3.797651,0.003555,6268
131927,19,0,3.652179,3.655022,0.002842,4386
131927,19,1,3.819646,3.821388,0.001742,4475
131927,19,2,3.819453,3.821405,0.001952,4513
131927,19,3,3.819478,3.821461,0.001984,4360
131927,19,4,3.819342,3.821033,0.001691,4482
131927,19,5,3.819444,3.821700,0.002257,4344
131927,19,6,3.819343,3.820999,0.001656,4442
131927,19,7,3.819262,3.821335,0.002072,4433
131927,19,8,3.819109,3.821420,0.002311,4544
131927,19,9,3.819107,3.821596,0.002489,4408
131927,19,10,3.818982,3.820981,0.001998,4390
131927,19,11,3.818994,3.821495,0.002502,4425
131927,19,12,3.819203,3.820877,0.001674,4452
131927,19,13,3.819281,3.821126,0.001845,4429
131927,19,14,3.819232,3.821070,0.001838,4488
131927,19,15,3.819284,3.821278,0.001994,4421
131927,20,0,3.666928,3.668079,0.001151,2625
131927,20,1,3.834439,3.835300,0.000862,2631
131927,20,2,3.834431,3.835561,0.001130,2667
131927,20,3,3.834433,3.835123,0.000690,2605
131927,20,4,3.834189,3.834957,0.000769,2689
131927,20,5,3.834308,3.835212,0.000904,2588
131927,20,6,3.834221,3.834958,0.000737,2632
131927,20,7,3.834302,3.834845,0.000544,2551
131927,20,8,3.833978,3.835057,0.001079,2665
131927,20,9,3.833914,3.835119,0.001204,2705
131927,20,10,3.833856,3.835089,0.001233,2598
131927,20,11,3.833847,3.834856,0.001009,2624
131927,20,12,3.834132,3.834881,0.000749,2624
131927,20,13,3.834050,3.835073,0.001022,2614
131927,20,14,3.834170,3.835312,0.001141,2693
131927,20,15,3.834135,3.834606,0.000471,2584
131927,21,0,3.678708,3.679323,0.000615,1306
131927,21,1,3.846148,3.846409,0.000261,1314
131927,21,2,3.846231,3.846600,0.000369,1290
131927,21,3,3.846150,3.846417,0.000267,1275
131927,21,4,3.846010,3.846317,0.000307,1300
131927,21,5,3.846069,3.846583,0.000514,1191
131927,21,6,3.846064,3.846294,0.000229,1227
131927,21,7,3.846063,3.846427,0.000363,1254
131927,21,8,3.845719,3.846360,0.000641,1366
131927,21,9,3.845740,3.846217,0.000477,1307
131927,21,10,3.845604,3.846104,0.000500,1244
131927,21,11,3.845613,3.845975,0.000362,1271
131927,21,12,3.845847,3.846159,0.000311,1286
131927,21,13,3.845856,3.846152,0.000296,1260
131927,21,14,3.845932,3.846183,0.000251,1283
131927,21,15,3.845934,3.846373,0.000439,1255
131927,22,0,3.689250,3.689505,0.000255,552
131927,22,1,3.856698,3.856848,0.000149,530
131927,22,2,3.856711,3.856944,0.000233,566
131927,22,3,3.856690,3.856863,0.000173,539
131927,22,4,3.856571,3.856728,0.000157,570
131927,22,5,3.856597,3.856725,0.000127,502
131927,22,6,3.856633,3.856723,0.000090,528
131927,22,7,3.856631,3.856835,0.000204,515
131927,22,8,3.856326,3.856705,0.000379,566
131927,22,9,3.856300,3.856685,0.000385,545
131927,22,10,3.856165,3.856366,0.000201,555
131927,22,11,3.856150,3.856275,0.000125,527
131927,22,12,3.856388,3.856495,0.000107,560
131927,22,13,3.856447,3.856703,0.000256,534
131927,22,14,3.856468,3.856651,0.000183,550
131927,22,15,3.856490,3.856654,0.000164,559
131927,23,0,3.699432,3.699610,0.000178,193
131927,23,1,3.866950,3.867054,0.000104,198
131927,23,2,3.866873,3.866991,0.000117,193
131927,23,3,3.866941,3.867042,0.000101,186
131927,23,4,3.866705,3.866810,0.000105,177
131927,23,5,3.866728,3.866811,0.000083,186
131927,23,6,3.866739,3.866810,0.000071,204
131927,23,7,3.866736,3.866817,0.000081,189
131927,23,8,3.866328,3.866591,0.000263,194
131927,23,9,3.866334,3.866484,0.000150,201
131927,23,10,3.866235,3.866349,0.000114,210
131927,23,11,3.866240,3.866325,0.000085,187
131927,23,12,3.866509,3.866628,0.000119,178
131927,23,13,3.866562,3.866678,0.000116,179
131927,23,14,3.866579,3.866643,0.000064,179
131927,23,15,3.866619,3.866682,0.000064,201
131927,24,0,3.709974,3.710132,0.000158,69
131927,24,1,3.877361,3.877418,0.000057,42
131927,24,2,3.877350,3.877406,0.000056,56
131927,24,3,3.877323,3.877395,0.000073,57
131927,24,4,3.877306,3.877366,0.000060,50
131927,24,5,3.877321,3.877385,0.000063,47
131927,24,6,3.877329,3.877411,0.000082,43
131927,24,7,3.877287,3.877344,0.000057,50
131927,24,8,3.877107,3.877280,0.000173,63
131927,24,9,3.877059,3.877255,0.000196,37
131927,24,10,3.876911,3.877045,0.000134,51
131927,24,11,3.876897,3.876968,0.000071,56
131927,24,12,3.877209,3.877269,0.000060,60
131927,24,13,3.877237,3.877302,0.000064,52
131927,24,14,3.877202,3.877283,0.000080,51
131927,24,15,3.877175,3.877233,0.000058,42
131927,25,0,3.721553,3.721719,0.000167,8
131927,25,1,3.888681,3.888734,0.000054,8
131927,25,2,3.888656,3.888709,0.000054,6
131927,25,3,3.888681,3.888735,0.000054,7
131927,25,4,3.888582,3.888637,0.000055,4
131927,25,5,3.888566,3.888641,0.000075,4
131927,25,6,3.888642,3.888693,0.000052,5
131927,25,7,3.888544,3.888598,0.000055,3
131927,25,8,3.888856,3.889060,0.000204,5
131927,25,9,3.888695,3.888873,0.000178,7
131927,25,10,3.888504,3.888558,0.000054,5
131927,25,11,3.888516,3.888574,0.000058,6
131927,25,12,3.888466,3.888522,0.000055,8
131927,25,13,3.888486,3.888565,0.000079,8
131927,25,14,3.888484,3.888604,0.000120,2
131927,25,15,3.888578,3.888634,0.000056,6
131927,26,0,0.000000,0.000000,0.000000,0
131927,26,1,0.000000,0.000000,0.000000,0
131927,26,2,0.000000,0.000000,0.000000,0
131927,26,3,0.000000,0.000000,0.000000,0
131927,26,4,0.000000,0.000000,0.000000,0
131927,26,5,0.000000,0.000000,0.000000,0
131927,26,6,0.000000,0.000000,0.000000,0
131927,26,7,0.000000,0.000000,0.000000,0
131927,26,8,0.000000,0.000000,0.000000,0
131927,26,9,0.000000,0.000000,0.000000,0
131927,26,10,0.000000,0.000000,0.000000,0
131927,26,11,0.000000,0.000000,0.000000,0
131927,26,12,0.000000,0.000000,0.000000,0
131927,26,13,0.000000,0.000000,0.000000,0
131927,26,14,0.000000,0.000000,0.000000,0
131927,26,15,0.000000,0.000000,0.000000,0
