source,superstep,worker,start_time,end_time,duration,active_vertices
77175,12,15,2.775055,2.841305,0.066250,10138
77175,13,0,2.782325,2.834668,0.052343,9914
77175,13,1,2.948959,2.998985,0.050026,9939
77175,13,2,2.952918,3.014837,0.061920,9967
77175,13,3,2.942661,2.998412,0.055751,9943
77175,13,4,2.964687,3.015074,0.050387,9905
77175,13,5,2.961717,3.014626,0.052909,9917
77175,13,6,2.957684,3.007695,0.050011,9903
77175,13,7,2.955701,2.998788,0.043087,9912
77175,13,8,2.877276,2.931350,0.054074,9931
77175,13,9,2.875675,2.931715,0.056039,9927
77175,13,10,2.857779,2.908355,0.050576,9889
77175,13,11,2.885800,2.939491,0.053690,9905
77175,13,12,2.962979,3.017308,0.054329,9894
77175,13,13,2.961041,3.013912,0.052871,9955
77175,13,14,2.950446,3.003328,0.052881,9928
77175,13,15,2.929366,2.976617,0.047251,9893
77175,14,0,2.893282,2.927984,0.034702,9606
77175,14,1,3.059916,3.095820,0.035904,9612
77175,14,2,3.063877,3.098799,0.034923,9616
77175,14,3,3.053613,3.088850,0.035237,9647
77175,14,4,3.075674,3.110017,0.034343,9583
77175,14,5,3.072717,3.104240,0.031523,9623
77175,14,6,3.068645,3.103286,0.034640,9581
77175,14,7,3.066684,3.101707,0.035023,9644
77175,14,8,2.988194,3.032177,0.043983,9641
77175,14,9,2.986598,3.025046,0.038448,9640
77175,14,10,2.968775,3.002364,0.033589,9611
77175,14,11,2.996592,3.034109,0.037518,9650
77175,14,12,3.073986,3.110495,0.036510,9685
77175,14,13,3.071964,3.104586,0.032622,9636
77175,14,14,3.061527,3.095813,0.034286,9664
77175,14,15,3.040321,3.075061,0.034740,9597
77175,15,0,2.972939,2.994809,0.021870,9086
77175,15,1,3.139575,3.163018,0.023443,9149
77175,15,2,3.143464,3.169730,0.026266,9169
77175,15,3,3.133267,3.155625,0.022358,9111
77175,15,4,3.155331,3.177343,0.022012,9082
77175,15,5,3.152276,3.173194,0.020918,9111
77175,15,6,3.148251,3.169205,0.020954,9141
77175,15,7,3.146241,3.170102,0.023861,9104
77175,15,8,3.067893,3.095857,0.027964,9099
77175,15,9,3.066273,3.094777,0.028504,9102
77175,15,10,3.048420,3.075198,0.026778,9054
77175,15,11,3.076332,3.101775,0.025443,9077
77175,15,12,3.153642,3.177735,0.024093,9178
77175,15,13,3.151564,3.170997,0.019433,9138
77175,15,14,3.141178,3.162457,0.021279,9175
77175,15,15,3.119996,3.141879,0.021883,9082
77175,16,0,3.029202,3.041905,0.012703,8402
77175,16,1,3.195852,3.209975,0.014123,8390
77175,16,2,3.199768,3.214630,0.014862,8435
77175,16,3,3.189546,3.203664,0.014118,8402
77175,16,4,3.211634,3.223704,0.012070,8397
77175,16,5,3.208649,3.222868,0.014219,8380
77175,16,6,3.204617,3.218394,0.013777,8398
77175,16,7,3.202582,3.216480,0.013898,8401
77175,16,8,3.124221,3.140797,0.016576,8422
77175,16,9,3.122558,3.138792,0.016234,8457
77175,16,10,3.104853,3.118517,0.013664,8347
77175,16,11,3.132594,3.145520,0.012926,8378
77175,16,12,3.210043,3.220932,0.010889,8448
77175,16,13,3.208062,3.221454,0.013391,8411
77175,16,14,3.197459,3.211590,0.014131,8445
77175,16,15,3.176242,3.190076,0.013833,8374
77175,17,0,3.066835,3.075402,0.008567,7429
77175,17,1,3.233487,3.240406,0.006919,7394
77175,17,2,3.237420,3.245492,0.008072,7409
77175,17,3,3.227214,3.238510,0.011296,7486
77175,17,4,3.249417,3.257965,0.008548,7390
77175,17,5,3.246287,3.255281,0.008994,7317
77175,17,6,3.242271,3.250599,0.008328,7437
77175,17,7,3.240320,3.247279,0.006959,7415
77175,17,8,3.161690,3.172631,0.010941,7394
77175,17,9,3.160159,3.169168,0.009009,7412
77175,17,10,3.142330,3.151189,0.008859,7326
77175,17,11,3.170181,3.178807,0.008626,7381
77175,17,12,3.247504,3.256874,0.009370,7426
77175,17,13,3.245514,3.253145,0.007631,7371
77175,17,14,3.235027,3.242787,0.007761,7495
77175,17,15,3.213877,3.222112,0.008235,7361
77175,18,0,3.094070,3.097500,0.003430,6036
77175,18,1,3.260751,3.265057,0.004305,6033
77175,18,2,3.264617,3.268579,0.003962,6092
77175,18,3,3.254449,3.257821,0.003372,6076
77175,18,4,3.276488,3.280382,0.003894,6056
77175,18,5,3.273488,3.277119,0.003631,6061
77175,18,6,3.269402,3.273044,0.003643,6029
77175,18,7,3.267469,3.271590,0.004121,6101
77175,18,8,3.189076,3.194995,0.005919,6103
77175,18,9,3.187461,3.192854,0.005393,6123
77175,18,10,3.169724,3.174965,0.005240,6016
77175,18,11,3.197561,3.201428,0.003867,6005
77175,18,12,3.274881,3.279491,0.004610,6115
77175,18,13,3.272915,3.277759,0.004844,6076
77175,18,14,3.262312,3.266074,0.003762,6088
77175,18,15,3.241224,3.245027,0.003804,6022
77175,19,0,3.112148,3.113721,0.001573,4201
77175,19,1,3.278723,3.280648,0.001925,4227
77175,19,2,3.282651,3.284066,0.001415,4309
77175,19,3,3.272373,3.273994,0.001621,4199
77175,19,4,3.294473,3.295709,0.001236,4168
77175,19,5,3.291424,3.293024,0.001600,4157
77175,19,6,3.287440,3.289087,0.001646,4233
77175,19,7,3.285371,3.286682,0.001311,4181
77175,19,8,3.207049,3.208558,0.001509,4261
77175,19,9,3.205529,3.208061,0.002532,4258
77175,19,10,3.187651,3.189817,0.002166,4140
77175,19,11,3.215540,3.217468,0.001928,4172
77175,19,12,3.292801,3.294266,0.001464,4247
77175,19,13,3.290851,3.292069,0.001217,4143
77175,19,14,3.280303,3.281647,0.001345,4303
77175,19,15,3.259104,3.261065,0.001961,4209
77175,20,0,3.124569,3.125387,0.000818,2393
77175,20,1,3.291174,3.291686,0.000511,2372
77175,20,2,3.295155,3.295886,0.000731,2429
77175,20,3,3.284865,3.285664,0.000799,2397
77175,20,4,3.307019,3.307400,0.000380,2428
77175,20,5,3.303915,3.304481,0.000566,2296
77175,20,6,3.299905,3.300422,0.000517,2381
77175,20,7,3.297907,3.298442,0.000535,2336
77175,20,8,3.219540,3.220221,0.000681,2451
77175,20,9,3.217955,3.219361,0.001405,2420
77175,20,10,3.200063,3.201387,0.001324,2373
77175,20,11,3.227945,3.229034,0.001089,2300
77175,20,12,3.305196,3.306000,0.000804,2412
77175,20,13,3.303121,3.303728,0.000607,2337
77175,20,14,3.292720,3.293465,0.000744,2417
77175,20,15,3.271553,3.271999,0.000446,2377
77175,21,0,3.135733,3.136052,0.000319,1115
77175,21,1,3.302386,3.302662,0.000276,1111
77175,21,2,3.306340,3.306509,0.000169,1119
77175,21,3,3.296130,3.296297,0.000167,1154
77175,21,4,3.318233,3.318373,0.000140,1112
77175,21,5,3.315178,3.315396,0.000218,1046
77175,21,6,3.311148,3.311363,0.000215,1075
77175,21,7,3.309207,3.309390,0.000183,1055
77175,21,8,3.230829,3.231339,0.000510,1115
77175,21,9,3.229281,3.229733,0.000452,1154
77175,21,10,3.211866,3.212855,0.000989,1082
77175,21,11,3.239320,3.239550,0.000230,1071
77175,21,12,3.316421,3.316812,0.000391,1095
77175,21,13,3.314443,3.314663,0.000220,1079
77175,21,14,3.303941,3.304193,0.000252,1100
77175,21,15,3.282725,3.282991,0.000266,1074
77175,22,0,3.146441,3.146674,0.000233,388
77175,22,1,3.313063,3.313216,0.000152,339
77175,22,2,3.317040,3.317122,0.000083,341
77175,22,3,3.306771,3.306841,0.000070,316
77175,22,4,3.328899,3.328977,0.000077,341
77175,22,5,3.325848,3.325953,0.000105,320
77175,22,6,3.321788,3.321863,0.000076,347
77175,22,7,3.319793,3.319874,0.000081,309
77175,22,8,3.241880,3.242225,0.000344,386
77175,22,9,3.240006,3.240254,0.000248,349
77175,22,10,3.222524,3.223056,0.000532,323
77175,22,11,3.250129,3.250372,0.000243,316
77175,22,12,3.327315,3.327417,0.000102,341
77175,22,13,3.325279,3.325405,0.000126,350
77175,22,14,3.314763,3.314918,0.000154,364
77175,22,15,3.293482,3.293579,0.000097,363
77175,23,0,3.157078,3.157190,0.000111,89
77175,23,1,3.323828,3.323907,0.000079,75
77175,23,2,3.327697,3.327755,0.000058,87
77175,23,3,3.317472,3.317527,0.000055,79
77175,23,4,3.339632,3.339691,0.000059,83
77175,23,5,3.336644,3.336723,0.000079,87
77175,23,6,3.332560,3.332635,0.000076,91
77175,23,7,3.330581,3.330638,0.000057,80
77175,23,8,3.252804,3.252949,0.000145,92
77175,23,9,3.251228,3.251375,0.000148,86
77175,23,10,3.233607,3.233964,0.000357,69
77175,23,11,3.261429,3.261651,0.000223,83
77175,23,12,3.338001,3.338066,0.000065,81
77175,23,13,3.336047,3.336111,0.000063,90
77175,23,14,3.325592,3.325734,0.000142,87
77175,23,15,3.304326,3.304390,0.000065,84
77175,24,0,3.168968,3.169079,0.000111,2
77175,24,1,3.335521,3.335599,0.000078,2
77175,24,2,3.339440,3.339500,0.000061,3
77175,24,3,3.329224,3.329275,0.000052,11
77175,24,4,3.351343,3.351398,0.000055,9
77175,24,5,3.348329,3.348393,0.000065,5
77175,24,6,3.344254,3.344311,0.000057,5
77175,24,7,3.342342,3.342396,0.000055,7
77175,24,8,3.264129,3.264285,0.000157,9
77175,24,9,3.262461,3.262638,0.000177,2
77175,24,10,3.244778,3.244930,0.000153,4
77175,24,11,3.272513,3.272714,0.000201,1
77175,24,12,3.349629,3.349689,0.000059,10
77175,24,13,3.347729,3.347785,0.000057,6
77175,24,14,3.337199,3.337286,0.000086,4
77175,24,15,3.316079,3.316133,0.000054,3
77175,25,0,0.000000,0.000000,0.000000,0
77175,25,1,0.000000,0.000000,0.000000,0
77175,25,2,0.000000,0.000000,0.000000,0
77175,25,3,0.000000,0.000000,0.000000,0
77175,25,4,0.000000,0.000000,0.000000,0
77175,25,5,0.000000,0.000000,0.000000,0
77175,25,6,0.000000,0.000000,0.000000,0
77175,25,7,0.000000,0.000000,0.000000,0
77175,25,8,0.000000,0.000000,0.000000,0
77175,25,9,0.000000,0.000000,0.000000,0
77175,25,10,0.000000,0.000000,0.000000,0
77175,25,11,0.000000,0.000000,0.000000,0
77175,25,12,0.000000,0.000000,0.000000,0
77175,25,13,0.000000,0.000000,0.000000,0
77175,25,14,0.000000,0.000000,0.000000,0
77175,25,15,0.000000,0.000000,0.000000,0
