source,superstep,worker,start_time,end_time,duration,active_vertices
65677,1,0,0.001431,0.001658,0.000227,10508
65677,1,1,0.223775,0.223978,0.000203,10508
65677,1,2,0.223523,0.223729,0.000206,10507
65677,1,3,0.209072,0.209269,0.000197,10507
65677,1,4,0.216356,0.216552,0.000196,10507
65677,1,5,0.220428,0.220625,0.000197,10507
65677,1,6,0.211422,0.211620,0.000198,10507
65677,1,7,0.226073,0.226269,0.000196,10507
65677,1,8,0.289139,0.289337,0.000198,10507
65677,1,9,0.292983,0.293183,0.000200,10507
65677,1,10,0.281553,0.281747,0.000194,10507
65677,1,11,0.299220,0.299424,0.000203,10507
65677,1,12,0.233315,0.233516,0.000202,10507
65677,1,13,0.241260,0.241748,0.000488,10507
65677,1,14,0.238308,0.238520,0.000212,10507
65677,1,15,0.230878,0.231078,0.000200,10507
65677,2,0,0.008843,0.010861,0.002018,6
65677,2,1,0.231217,0.232773,0.001556,7
65677,2,2,0.231005,0.232289,0.001284,21
65677,2,3,0.216552,0.218307,0.001756,9
65677,2,4,0.223827,0.225333,0.001506,14
65677,2,5,0.227908,0.228915,0.001007,7
65677,2,6,0.218854,0.223921,0.005067,13
65677,2,7,0.233553,0.234211,0.000658,8
65677,2,8,0.296545,0.297209,0.000664,9
65677,2,9,0.300429,0.301428,0.000999,6
65677,2,10,0.288959,0.290208,0.001249,11
65677,2,11,0.306629,0.307515,0.000886,9
65677,2,12,0.240745,0.241158,0.000413,5
65677,2,13,0.248760,0.249327,0.000567,13
65677,2,14,0.245753,0.246547,0.000794,6
65677,2,15,0.238304,0.241394,0.003090,8
65677,3,0,0.023479,0.102869,0.079390,4442
65677,3,1,0.246149,0.331551,0.085402,4291
65677,3,2,0.245975,0.329268,0.083294,4336
65677,3,3,0.231446,0.294245,0.062799,4337
65677,3,4,0.238416,0.298858,0.060442,4301
65677,3,5,0.242473,0.305980,0.063506,4401
65677,3,6,0.233417,0.295324,0.061907,4399
65677,3,7,0.248139,0.308746,0.060608,4414
65677,3,8,0.311172,0.362395,0.051223,4384
65677,3,9,0.315320,0.365028,0.049707,4271
65677,3,10,0.303625,0.357446,0.053821,4230
65677,3,11,0.321546,0.369292,0.047746,4362
65677,3,12,0.255255,0.315173,0.059918,4406
65677,3,13,0.263242,0.323917,0.060676,4414
65677,3,14,0.260268,0.321122,0.060855,4315
65677,3,15,0.252825,0.313588,0.060764,4368
65677,4,0,0.206456,0.304574,0.098118,10295
65677,4,1,0.428697,0.528299,0.099602,10282
65677,4,2,0.428542,0.525814,0.097273,10271
65677,4,3,0.414041,0.503043,0.089002,10288
65677,4,4,0.421536,0.508131,0.086595,10307
65677,4,5,0.425396,0.509971,0.084575,10268
65677,4,6,0.416385,0.504326,0.087941,10287
65677,4,7,0.431324,0.515639,0.084315,10274
65677,4,8,0.494138,0.564294,0.070156,10272
65677,4,9,0.497885,0.565407,0.067522,10256
65677,4,10,0.486539,0.558034,0.071495,10283
65677,4,11,0.504158,0.569925,0.065767,10251
65677,4,12,0.438374,0.521264,0.082890,10263
65677,4,13,0.446389,0.531994,0.085606,10293
65677,4,14,0.443385,0.526125,0.082740,10259
65677,4,15,0.435959,0.518891,0.082931,10282
65677,5,0,0.437572,0.561584,0.124011,10500
65677,5,1,0.659933,0.743672,0.083739,10502
65677,5,2,0.659700,0.739316,0.079616,10498
65677,5,3,0.645290,0.753454,0.108164,10497
65677,5,4,0.652426,0.735012,0.082586,10502
65677,5,5,0.656483,0.736739,0.080255,10499
