source,query_seconds,supersteps,total_msgs,total_vadd
131927,0.406633,9,3084875,0
141628,0.334131,8,3182134,0
24325,0.334955,8,3168142,0
14030,0.319562,8,3065150,0
113856,0.341587,8,3098426,0
77564,0.361025,8,3235418,0
3372,0.342782,9,3161094,0
77175,0.322082,8,3097646,0
84939,0.367769,9,3163173,0
