source,query_seconds,supersteps,total_msgs,total_vadd
131927,0.785026,9,2033251,0
141628,0.759438,8,2116526,0
24325,0.760331,8,2023172,0
14030,0.798067,8,2029249,0
113856,0.807634,8,2028803,0
77564,0.774899,8,2104627,0
3372,0.819502,9,2012902,0
77175,0.771762,8,2014623,0
84939,0.842080,9,2014141,0
