source,query_seconds,supersteps,total_msgs,total_vadd
131927,0.477901,9,3083510,0
141628,0.452256,8,3173514,0
24325,0.450439,8,3161930,0
14030,0.499563,8,3055204,0
113856,0.467845,8,3096305,0
77564,0.498827,8,3233902,0
3372,0.469131,9,3158731,0
77175,0.479558,8,3092556,0
84939,0.466445,9,3160763,0
